heart_rate,spo2,ecg,bp_systolic,bp_diastolic
97,96.7619574635654,-0.13576564876821107,122,80
101,98.58600106982499,0.07763873449933811,102,84
91,99.6273258386114,-0.10777138574962453,116,80
98,96.28347117549444,0.1296366279203942,107,88
104,91.84101323360957,-0.05898984201534563,107,73
105,91.0565034544893,-0.9040648828410482,102,73
95,98.12850971536758,0.7640963720153973,111,69
99,95.78756476359999,-0.11121236216846042,103,87
96,96.1828502101372,0.1778872970146974,100,78
92,97.8146208875471,-0.7216243944840259,128,84
95,97.03277227732451,-0.9932243040347217,139,88
62,98.34458252856096,-0.5094198127127141,111,75
68,90.56213905459879,0.4091720642667005,125,68
67,97.47520636746505,-0.8016109397742428,106,79
92,98.50852757322096,0.8177748807729357,121,75
118,92.86135042458315,-0.5699548612876308,103,79
65,96.40447273993253,-0.5908127714164484,131,86
100,93.14162063836972,-0.636984076757009,118,67
98,99.57971066482455,-0.9720365740572705,95,66
63,90.33423572435504,0.5436109369564692,139,70
72,95.79792843832955,0.7500690624905171,93,80
108,91.66503547049516,0.22832540523239775,100,65
119,97.12220205177158,-0.6236000366402754,134,74
61,91.75890283418661,-0.4294440061182405,129,78
119,92.35383261898357,-0.04814660527007342,99,73
64,94.94370811045758,0.9086919032466017,117,74
103,99.14834949996879,-0.5052972563645144,100,65
86,92.1171437214797,0.4632918078397761,124,88
91,91.44240021118104,-0.12110355341415935,104,83
80,97.58976831854031,-0.4043053032799564,97,69
67,95.00619532333931,-0.0881681259557725,109,73
97,99.11785112381772,-0.8575865649175349,139,75
67,91.46614557159842,0.5973747418607249,110,72
109,96.4592789302304,-0.5133961440340657,90,70
62,92.32879146151815,0.4508242463859409,118,84
113,91.5676042865164,-0.8633032571036106,113,62
103,96.8342941515727,0.9101971123313721,119,67
117,95.93684619908733,-0.6139700291886028,129,87
62,97.54827458362331,0.7654841524141609,124,62
81,93.09462576446182,0.6189464192308689,122,61
65,94.4797165638219,0.9357198481628319,109,80
61,94.05471676330419,-0.044218678108500775,105,73
82,99.84089463966514,0.45479458769190306,98,79
103,92.92248956739388,-0.2585786859244319,120,88
61,92.94817238346766,-0.6312635239606124,106,80
97,93.54548208828608,-0.11384813413310235,120,81
76,95.64594081290322,-0.6685019692230902,137,74
94,92.52322744263745,0.9640892455727679,112,62
93,99.15289940379274,-0.8075070177185673,95,60
82,92.65685564866263,0.1784234469052408,119,74
89,98.95815731560195,0.2529277105081118,96,79
111,91.03475063646584,0.07615908574810848,137,81
67,96.56562702399653,0.32437177142366713,129,61
81,99.06985518438243,-0.7676384499762181,131,77
103,91.6874943839823,0.11003704841058215,135,60
117,99.68326960099255,-0.4255748577452769,100,68
95,94.52883360415511,0.8803521266021133,123,62
64,99.45715108441024,0.5241433068794514,101,61
72,96.76820043630048,0.9450289643194854,134,63
88,93.01586869873552,-0.9248878605196209,136,75
90,91.88302524917107,-0.4297336496385826,116,81
106,93.037350462251,-0.609154826723302,101,60
116,90.93017409262674,-0.977690825376339,102,68
114,91.43867966343329,-0.5153485395073572,97,84
75,91.04660440346481,0.3575519670408578,105,67
101,94.22943543741557,-0.5378221557308629,118,65
89,97.95578376257586,0.018006890965236444,124,79
116,91.4138355421634,0.7756362299299973,118,77
114,91.30320433172336,0.3875158406981505,120,75
75,96.4342894951733,-0.21074186018793606,102,67
71,91.97182981968066,-0.2550621221757834,101,82
76,90.97610038108992,-0.08852837198303054,91,87
75,91.66848578205578,-0.6459171178801872,122,89
71,99.23731395876776,0.2680015348319762,97,63
67,98.2147125277619,-0.271694361790789,130,62
79,93.54064562355094,0.7047306985240873,129,74
62,96.55820767327393,0.5131053201156326,138,65
75,95.37275673668039,0.2210263281843201,130,60
89,96.77124263482564,-0.27159555470096786,121,77
104,96.8267115246276,-0.5801363366530312,127,82
82,96.28734015059993,0.5523037282112457,117,70
87,92.66101368537309,-0.02718180201782694,104,62
110,90.39006420762819,-0.550499923645285,112,89
99,94.55566781990109,-0.6096507699199876,113,72
113,98.90973884690703,-0.669198190997282,102,76
64,95.69497258518575,0.55432239241119,110,77
79,98.32391041701908,-0.5420256293993766,101,85
99,99.91624342961228,0.05328452705039499,102,85
115,91.63616204138276,-0.0969072780538871,128,73
103,96.91777639141982,0.1592217984565678,112,84
60,96.74293573700025,0.7543098007423885,139,66
116,99.79955447358279,0.7354947801634613,135,66
89,99.856007339528,-0.0978478563502807,132,73
80,96.86678611724129,-0.9692674985305534,117,85
79,92.43614791982195,-0.14711238857139364,103,83
65,97.98555838130599,0.2123870748482808,106,74
81,91.07029134211038,0.11552951819612356,113,71
77,97.80699304171628,0.302672211600411,123,71
67,99.10196124144696,-0.691848535053833,137,67
98,93.82833394768436,0.29307019756146513,111,75
91,96.30635294983081,-0.6346967625124555,99,68
92,94.30142732096826,0.5010479613934979,97,61
112,94.37765054988128,-0.32182477347464,110,73
75,93.1037088910812,0.4197908667629071,126,83
71,97.62129620450325,-0.9042688021877858,96,83
97,99.36176564166504,-0.18427994881817322,115,88
111,99.40750859234461,0.4100690445266655,102,75
93,91.74781284874933,-0.5462589673370117,105,64
73,98.74743649656565,0.5905740895944451,119,64
95,97.37431441427123,0.2615594662098639,120,79
92,92.5283740069029,0.17512354429959665,94,89
82,90.67284612921515,-0.29290229159132575,121,80
109,92.67997266884377,-0.03509705923776485,105,77
104,99.12208236781525,0.1946986019557062,136,77
61,96.33178674895773,-0.055075772170219084,98,64
100,97.21054660897872,0.39662664788112023,111,70
80,92.57152351109096,-0.13260613378608088,133,72
61,97.1938815557482,-0.5954536365159393,129,62
86,90.28121506277924,-0.5721324343979055,134,76
116,93.75321345773014,-0.9883924623141178,126,84
68,96.26753348542331,-0.3980845688826551,103,77
60,91.4609656554132,0.4978352809570392,105,73
70,98.23003574446935,0.5883254176752191,132,71
62,92.35031298811919,-0.5950649158085,109,73
111,96.52281112818446,0.9180879937428155,133,85
82,94.0519714257533,0.004805586960253461,104,77
85,95.96043595477647,0.8339574980370053,133,89
63,91.07450552628909,0.41353056372326225,115,79
77,90.16912799921607,0.4448668460448262,98,61
114,99.09564427380302,-0.8299127573878577,90,66
65,92.69630008767183,-0.5600177462061386,124,74
94,98.19677002780459,-0.9823703334110547,133,87
81,99.993503004722,0.432255280953475,109,69
102,92.11431257998912,-0.31112342314298,134,74
74,92.65170741183356,0.5733050321526936,95,76
81,96.62859787634666,-0.32212756012594745,131,70
119,99.65448634600621,0.6386675045977221,99,61
96,99.15814348190744,-0.738603492503374,137,86
111,95.02875520065585,-0.6532536864849836,122,80
101,97.95110282526724,-0.318246920832127,105,77
71,91.35745853099901,-0.18302522223545337,125,84
106,99.77438184204013,-0.30259437831404323,95,63
108,99.64353234035987,0.5272940650464397,108,68
101,91.63728957879171,-0.8060972147465706,120,86
97,92.99423124803107,-0.2975659607230239,91,87
77,91.00154997506768,0.6744799990309187,107,76
104,92.7171759889818,-0.866405845475656,131,76
94,98.15955789415207,0.8846870153427149,117,76
89,93.7831560716526,0.9726336845440258,93,89
83,90.88396967146758,-0.8228636523498398,90,75
101,93.42225524778904,-0.41745495548852607,136,79
89,99.8138333424128,-0.2551986679292877,131,84
73,96.29683595259203,0.5527827373054521,139,67
65,94.16160946406157,0.19185362423346763,105,82
62,91.6653851349727,0.2887314009851347,134,74
75,99.86176797283694,0.515019645637012,136,60
66,98.20849009263128,-0.7640420011259486,91,78
111,92.8147730245092,0.6664189138205248,125,84
73,90.7006869572119,0.41123960836028806,90,74
68,90.56625557377558,0.15468345039274056,128,68
74,91.20378149505534,0.7794706695661133,112,64
80,95.80768583614422,0.40061270776761426,115,75
94,99.28763421205493,-0.5966000747379492,100,87
61,94.96743428005985,-0.14050923784866653,131,72
86,98.42945482456197,-0.011914266128533413,90,75
61,94.45886619859807,-0.8895647464991887,100,81
94,97.08583545767826,0.9092750267201115,113,70
77,97.31872737286501,-0.742845478406243,99,72
73,91.73963705903338,0.3949225344534537,103,65
79,93.61216058975812,0.01246207218176032,103,85
77,96.37302156538024,-0.9487355002311548,96,79
69,90.70696608184366,0.8494949517287234,112,76
84,93.61540187762957,0.7036736176378664,132,64
61,95.34799466281193,0.04851585580767104,111,88
84,99.96224493044639,-0.5421153277211095,125,76
113,94.7453356262244,-0.7567542186398115,116,60
92,98.16056757114323,-0.2732150411357468,91,86
95,94.32067285066617,-0.489143437907819,128,64
90,97.9639072261971,0.013382402012597439,135,64
73,95.95414801620109,0.9328185922468579,108,66
60,98.86595441502398,0.1499069864592828,96,75
105,94.1094255235011,0.7798621117801958,101,77
75,96.04304419821479,0.3017576749915545,92,65
113,96.30018680618828,-0.049506946825599085,136,61
105,94.17382941800473,0.7092151254667425,94,72
111,91.44312043687482,-0.057263779654004976,97,69
62,90.93559406912335,0.737256341020722,103,80
94,90.16671550599634,-0.41684646084846944,125,79
100,98.73534264245214,-0.7423738524740238,96,70
65,92.36474912238694,0.7106289287258767,96,85
84,92.11506749281769,0.17483032758533357,139,80
72,97.36035400426066,0.7781847964979203,135,61
112,93.20016113087392,0.8756544139847664,121,67
93,95.06044692411837,-0.8927432192571017,97,83
67,91.62511065297457,0.0019386037177366866,101,81
80,99.5974572146197,-0.2500709018509415,99,78
93,98.51581400017237,0.2517167941402343,103,79
63,98.63789622965004,0.587182394404647,98,76
84,94.06773748572004,-0.4388195680512621,127,75
74,97.62361213707173,0.11359676874634328,119,84
63,91.4387615538978,0.41745715980979914,94,69
104,90.0861900259178,-0.731137834328532,90,64
119,90.19972932578028,0.6281338119025337,90,73
71,95.86601737404561,0.21221919970594616,109,83
91,94.55394905247941,0.8990748742273036,138,78
91,95.1801534890852,-0.32094216173861345,100,63
87,90.0746314041722,-0.7837081153256027,115,79
72,94.22686619657426,0.013002402073850616,133,75
90,97.18068161200861,-0.8283784565811223,92,83
73,94.42693701967436,0.9390530466480136,95,74
79,97.32219206312222,-0.9226300834856169,132,87
77,92.33018964396835,0.507007802214616,134,68
88,98.13142004481725,0.05020479628448804,100,62
119,95.88431240453453,-0.26275869500342264,97,82
65,92.10763099429906,-0.8683156709826907,118,68
91,92.36720475853834,0.2443338483472155,99,77
88,96.28030464569537,0.1704406587819105,123,63
102,98.29939593212444,-0.4382334538648005,113,78
61,94.15627782029155,0.8204434028206242,135,83
119,92.58300429127593,-0.39177998531432623,137,63
82,98.670116069106,-0.10054917881578773,106,68
78,96.69268291750835,0.08752491183731137,121,60
90,94.48085487283076,-0.7995362436474278,100,60
110,94.87900195279302,0.8643234384272647,123,79
64,92.04256467936396,-0.2509276950979178,113,78
78,96.26802630064844,-0.8384415722513128,94,62
93,93.58742510542889,-0.2254176526493401,118,69
69,99.9564517667435,0.2004050941851614,137,71
84,94.80183515261888,0.02730534364265913,137,77
61,94.85885606189613,0.38908394807454805,123,73
70,95.65851787410672,-0.8890321158641787,105,69
109,99.16756003118746,-0.43091877945588775,114,69
90,98.00818099859751,0.6384611536802045,126,77
115,94.51130069797841,-0.8402126244172783,97,83
74,97.18699265972796,0.7109719093919151,118,60
68,95.86235498780762,-0.8162078158457875,135,89
82,94.92367048701249,0.6689084297833925,114,74
78,91.9231577278435,-0.27842319784254665,131,67
68,94.63936263454892,0.2244181265144316,112,85
94,92.45818587022575,-0.6942257687040037,123,62
80,99.14842149851654,-0.8676625565496383,92,77
68,93.35406813496347,-0.5681235919597298,119,68
87,99.52264014533372,-0.7442923641826089,139,75
105,95.33055290094711,-0.37518820464073643,123,80
110,96.3154437867616,0.028766493022040374,121,74
66,95.42940444489328,0.17751892713001904,118,89
75,91.29380616966701,0.5797362147594858,98,64
75,93.7582121900794,0.31247978649671726,91,72
119,90.99146112277624,0.21751665025910594,128,81
92,96.22954044183382,-0.17643594502845072,96,79
63,94.4687419520044,-0.05238313007972262,135,66
63,97.77984971570936,-0.17095834121963782,94,75
98,92.2047048099937,0.6843320601227663,97,66
99,91.64566058429335,-0.5399990949032003,121,86
76,94.06332230963768,-0.9885581369160708,107,84
96,99.26585383218381,0.30263979445247857,127,81
98,97.10421815012411,-0.5950756327223372,135,75
119,94.18923624792919,0.7802302726196186,107,72
111,95.17272169754311,0.7180926594133121,138,76
88,90.84213011177098,-0.8465452561435882,130,68
111,99.84575896376113,-0.7872231891718453,134,71
95,96.66407304694918,-0.009656815506667416,105,72
119,92.85404068463423,0.21844532553870932,110,85
97,95.85808394215245,-0.4501833250355185,99,68
98,91.09482366068994,0.4335954333987413,131,64
109,99.65836668807583,0.18983204183774305,93,66
96,91.74784987883366,-0.3503517805028906,133,60
111,96.48030318055214,-0.9492570239153688,97,63
94,92.4545446253893,0.5003005625970354,136,87
66,97.17561382648536,-0.5704926683498346,108,85
86,97.76821367240281,0.6689474869252567,136,63
87,96.73419728911432,-0.15941947989148963,129,75
81,96.14499460255192,0.15415488526353083,129,64
73,98.92469093952012,0.7458974608180038,98,81
66,90.78626710989758,0.7272460018399067,119,63
96,93.30914765780196,-0.2569608495128535,106,65
81,92.48287479630847,-0.5822222145703138,129,85
64,99.88013962065422,0.5502921554571893,133,82
114,93.89389779666874,-0.13383959279573765,104,62
61,97.32612699240399,-0.6159160128819918,93,84
86,96.84725163881005,0.8088506846343004,95,67
80,92.12081237477378,-0.6037916115178252,105,76
113,92.38997680211551,-0.9483856636175378,115,88
97,92.81284563553034,-0.9594400524651601,126,77
74,94.11127278259379,0.24463071290852856,112,77
80,92.34325065650526,0.3233501214350607,102,85
69,90.19651482746848,-0.37791658988603216,136,84
82,98.79393056807196,-0.3599780215058732,106,71
117,99.65609831380884,-0.3210121698801145,116,84
115,93.41570387031568,0.3603170935177573,111,84
98,93.38506879425474,-0.8837324179463428,126,60
64,90.07091812774371,0.8582327053826513,108,82
60,96.80250688330374,-0.5549579116451071,128,71
72,98.25439895748629,0.9993464104841845,124,70
80,91.46608300360003,-0.656954612425626,102,72
85,91.59666349367151,0.543092914624755,103,62
109,97.90083249971438,-0.5531749101407499,137,86
104,96.16290748354145,-0.838306396713492,120,84
80,90.44860557627717,0.7498666487012977,134,67
112,96.22546990462281,0.7175025183817838,91,62
77,93.08917722843766,-0.1928592151007973,135,76
96,93.68725155470845,0.40479228508085363,128,84
104,97.6973141829688,0.11413186536783426,126,72
91,98.1093519267261,0.7059122273474976,103,69
95,94.0035662683983,-0.36988806136269115,98,76
76,99.47152936006354,0.047344799997970366,99,62
94,94.06462717952073,-0.029255257590899086,96,72
108,97.7183603523011,-0.29218834748628253,117,81
119,94.83877264564259,0.7829101291127445,135,65
70,98.97532326522084,-0.668244150674929,114,73
80,99.07761243650178,-0.7009827209586077,135,86
111,90.87416807871084,0.1538190706455027,117,69
114,99.36493331310226,0.314988459969884,91,79
112,98.25534841520415,-0.6107614913508697,106,75
85,97.91310714312667,-0.21856511549075175,93,77
63,92.00911339685523,0.8931276859574875,102,72
93,98.05119208754665,-0.506765154618652,107,69
111,98.50132734685037,0.33672140423478814,92,65
107,92.8915033445415,0.4802987873951816,126,69
119,99.52260078362323,-0.10374260106968092,122,64
77,90.49860146399165,0.875051973519166,130,88
99,91.4990925324714,0.473313470437581,113,65
94,95.37581138051515,-0.0841508402782043,97,66
100,95.7579247112231,0.13867040355218796,124,70
88,96.45150083300904,0.38522688685020134,91,75
111,90.16969129315467,0.18438036085843645,122,84
88,99.6036677462213,0.7573951676521518,101,71
97,90.44588092734143,-0.28622267543919766,111,71
101,91.43061952723403,-0.40022851988839014,102,89
80,90.14014517526057,-0.5723222210094714,99,82
101,95.66858433294095,-0.9244340638708097,106,79
72,99.32266883920973,-0.9139720712398893,132,85
108,96.65947166080464,0.7401103862185656,94,64
100,98.22657468480428,0.3567862928118146,98,75
76,90.1328120345858,0.3210648308729722,102,88
115,95.42015298479726,0.22928563786977207,112,65
68,94.59562977505522,0.6984382893882097,119,88
100,94.98967944220793,-0.039466148668745094,132,68
60,90.72213185335188,0.7408216571166006,93,64
61,96.84435361069308,-0.28110994763552166,110,80
119,95.03220414858635,0.8534150086781811,132,82
107,97.65148849861264,0.3973139601624802,98,75
88,94.85290634061715,-0.48564572795114547,96,77
92,91.49381636226433,0.12816984337725024,105,78
69,96.48256954077821,0.06606112297651112,112,71
109,91.72386362105166,-0.7242023565393321,112,61
